customerid,recency,frequency,monetary,log_frequency,log_monetary,_features,kmeans_cluster,hier_cluster
12650.0,3,1,219.64000000000001,0.6931471805599453,5.396532414044992,[-0.89572607 -0.95445744 -0.84481102],0,3
12651.0,335,1,114.0,0.6931471805599453,4.74493212836325,[ 2.43084664 -0.95445744 -1.38280599],2,2
12652.0,331,1,793.98,0.6931471805599453,6.678316957105179,[ 2.39076745 -0.95445744  0.21349673],2,2
12653.0,149,2,1262.33,1.0986122886681098,7.141506370882454,[ 0.56716434 -0.34981663  0.59592992],0,0
12654.0,11,5,601.98,1.791759469228055,6.401884028681278,[-0.81556769  0.68382367 -0.01474062],0,0
12656.0,17,5,3295.47,1.791759469228055,8.100607477950742,[-0.75544891  0.68382367  1.38781351],1,1
12657.0,11,4,1178.18,1.6094379124341003,7.07257456063995,[-0.81556769  0.41194071  0.53901624],1,0
12658.0,19,1,686.05,0.6931471805599453,6.532407069777784,[-0.73540931 -0.95445744  0.09302597],0,3
12659.0,30,1,91.68,0.6931471805599453,4.529152699564175,[-0.62519154 -0.95445744 -1.56096467],0,3
12660.0,11,1,245.1,0.6931471805599453,5.50573795739701,[-0.81556769 -0.95445744 -0.75464527],0,3
12662.0,1,11,3849.78,2.4849066497880004,8.256031004164345,[-0.91576567  1.71746397  1.51613922],1,1
12664.0,8,9,598.0,2.302585092994046,6.395261598115449,[-0.84562708  1.44558101 -0.02020844],1,0
12665.0,325,1,63.0,0.6931471805599453,4.1588830833596715,[ 2.33064867 -0.95445744 -1.86667846],2,2
12667.0,58,1,460.13,0.6931471805599453,6.133679998904951,[-0.34463722 -0.95445744 -0.23618377],0,3
12668.0,12,4,3147.15,1.6094379124341003,8.054570257703245,[-0.8055479   0.41194071  1.34980279],1,0
12669.0,151,2,1499.73,1.0986122886681098,7.313706935373153,[ 0.58720393 -0.34981663  0.73810763],0,0
12670.0,10,5,2996.05,1.791759469228055,8.005383750527514,[-0.82558749  0.68382367  1.30919186],1,1
12672.0,330,1,225.89999999999998,0.6931471805599453,5.424509391785796,[ 2.38074766 -0.95445744 -0.82171178],2,2
12673.0,5,2,610.52,1.0986122886681098,6.415947661051908,[-0.87568648 -0.34981663 -0.00312896],0,3
12674.0,39,4,1970.6,1.6094379124341003,7.586600674831223,[-0.53501337  0.41194071  0.96342285],1,0
12676.0,25,6,1102.49,1.9459101490553132,7.006233163580515,[-0.67529053  0.91369744  0.48424135],1,0
12678.0,42,9,5114.18,2.302585092994046,8.539967868382387,[-0.50495398  1.44558101  1.75057222],1,1
12679.0,59,4,1113.02,1.6094379124341003,7.015730373647435,[-0.33461742  0.41194071  0.49208274],1,0
12680.0,1,4,862.81,1.6094379124341003,6.761352837213469,[-0.91576567  0.41194071  0.28205546],0,0
12681.0,15,22,13012.1,3.1354942159291497,9.4737118213703,[-0.7754885   2.6876382   2.52151962],1,1
12682.0,4,31,11119.9,3.4657359027997265,9.316581499781291,[-0.88570627  3.18010376  2.39178468],1,1
12683.0,4,15,6870.87,2.772588722239781,8.835191546139406,[-0.88570627  2.14646346  1.99432419],1,1
12684.0,8,7,2283.63,2.0794415416798357,7.733959364615189,[-0.84562708  1.11282316  1.08508982],1,1
12685.0,28,6,2863.08,1.9459101490553132,7.960002460651312,[-0.64523114  0.91369744  1.27172272],1,1
12686.0,372,1,89.14,0.6931471805599453,4.501364017262502,[ 2.80157914 -0.95445744 -1.58390845],2,2
12688.0,114,1,3847.75,0.6931471805599453,8.25550369923871,[ 0.21647143 -0.95445744  1.51570385],0,0
12689.0,26,2,1247.61,1.0986122886681098,7.1297862115656185,[-0.66527073 -0.34981663  0.58625315],0,0
12690.0,206,1,389.01,0.6931471805599453,5.966172379820607,[ 1.13829279 -0.95445744 -0.37448674],2,2
12691.0,28,6,678.2,1.9459101490553132,6.520915634997138,[-0.64523114  0.91369744  0.08353804],1,0
12693.0,127,4,855.91,1.6094379124341003,6.753332895580138,[0.3467288  0.41194071 0.27543378],0,0
12694.0,70,2,869.67,1.0986122886681098,6.769263030204804,[-0.22439965 -0.34981663  0.28858652],0,0
12695.0,7,4,582.1,1.6094379124341003,6.368358698228111,[-0.85564688  0.41194071 -0.04242087],0,0
12697.0,29,3,957.59,1.3862943611198906,6.865463454791294,[-0.63521134  0.07918286  0.36801458],0,0
12700.0,8,4,4705.99,1.6094379124341003,8.456803916903453,[-0.84562708  0.41194071  1.68190775],1,0
12701.0,80,2,797.71,1.0986122886681098,6.682997926190526,[-0.12420168 -0.34981663  0.21736158],0,0
12702.0,20,1,219.0,0.6931471805599453,5.393627546352362,[-0.72538952 -0.95445744 -0.84720943],0,3
12703.0,71,1,283.55,0.6931471805599453,5.650908985049133,[-0.21437985 -0.95445744 -0.63478454],0,3
12704.0,7,8,2011.96,2.1972245773362196,7.607361554602821,[-0.85564688  1.28846449  0.98056411],1,1
12705.0,15,9,6604.29,2.302585092994046,8.795626122124299,[-0.7754885   1.44558101  1.96165692],1,1
12707.0,292,1,603.42,0.6931471805599453,6.404269320519532,[ 1.99999536 -0.95445744 -0.0127712 ],2,2
12708.0,30,10,2712.91,2.3978952727983707,7.906145678459555,[-0.62519154  1.5877102   1.22725576],1,1
12709.0,15,15,6050.5,2.772588722239781,8.708061454178658,[-0.7754885   2.14646346  1.88935899],1,1
12710.0,97,3,1149.02,1.3862943611198906,7.047534612510416,[0.04613488 0.07918286 0.51834197],0,0
12712.0,29,13,3841.13,2.6390573296152584,8.253782179299526,[-0.63521134  1.94733774  1.51428248],1,1
12713.0,1,1,848.55,0.6931471805599453,6.744706797531768,[-0.91576567 -0.95445744  0.26831163],0,3
12714.0,9,5,4600.86,1.791759469228055,8.434215848576722,[-0.83560729  0.68382367  1.66325787],1,1
12715.0,106,1,343.36,0.6931471805599453,5.841687621789754,[ 0.13631305 -0.95445744 -0.47726781],0,3
12716.0,4,2,1053.49,1.0986122886681098,6.960812516706486,[-0.88570627 -0.34981663  0.44673971],0,0
12717.0,151,2,830.98,1.0986122886681098,6.723808402070742,[ 0.58720393 -0.34981663  0.25105683],0,0
12718.0,71,1,238.25,0.6931471805599453,5.477509030333064,[-0.21437985 -0.95445744 -0.77795253],0,3
12719.0,5,2,644.95,1.0986122886681098,6.47072210140631,[-0.87568648 -0.34981663  0.04209566],0,3
12720.0,3,25,5673.73,3.258096538021482,8.643778264125267,[-0.89572607  2.87046618  1.83628346],1,1
12721.0,32,6,2656.13,1.9459101490553132,7.885001871924596,[-0.60515195  0.91369744  1.20979834],1,1
12722.0,85,4,997.63,1.6094379124341003,6.906384339674138,[-0.07410269  0.41194071  0.40180098],0,0
12723.0,4,5,725.07,1.791759469228055,6.587646428909591,[-0.88570627  0.68382367  0.13863444],1,0
12724.0,5,4,1031.41,1.6094379124341003,6.9396511539657,[-0.87568648  0.41194071  0.42926779],1,0
12725.0,371,1,427.8,0.6931471805599453,6.060990609756592,[ 2.79155935 -0.95445744 -0.2961999 ],2,2
12726.0,28,7,2609.1,2.0794415416798357,7.867143813759015,[-0.64523114  1.11282316  1.1950538 ],1,1
12727.0,11,7,3298.5,2.0794415416798357,8.101526220823477,[-0.81556769  1.11282316  1.38857207],1,1
12728.0,71,4,836.33,1.6094379124341003,6.7302182580203365,[-0.21437985  0.41194071  0.25634914],0,0
12729.0,114,1,453.01,0.6931471805599453,6.118119224230488,[ 0.21647143 -0.95445744 -0.24903155],0,3
12731.0,24,12,10450.65,2.5649493574615367,9.254515139665736,[-0.68531033  1.83682588  2.34053948],1,1
12732.0,180,1,236.26000000000002,0.6931471805599453,5.469156586232957,[ 0.87777806 -0.95445744 -0.78484874],2,3
12733.0,234,1,383.95,0.6931471805599453,5.953113455724059,[ 1.41884711 -0.95445744 -0.38526887],2,2
12734.0,353,1,110.39999999999999,0.6931471805599453,4.713127327493184,[ 2.611203   -0.95445744 -1.40906569],2,2
12735.0,315,2,779.5699999999999,1.0986122886681098,6.660024422032584,[ 2.2304507  -0.34981663  0.19839347],2,2
12736.0,333,1,234.0,0.6931471805599453,5.459585514144159,[ 2.41080705 -0.95445744 -0.79275112],2,2
12738.0,372,1,155.35,0.6931471805599453,5.05209708390385,[ 2.80157914 -0.95445744 -1.12919469],2,2
12739.0,78,2,860.04,1.0986122886681098,6.758140960956043,[-0.14424127 -0.34981663  0.27940357],0,0
12740.0,64,1,427.6,0.6931471805599453,6.060524083039477,[-0.28451843 -0.95445744 -0.29658509],0,3
12743.0,134,2,540.13,1.0986122886681098,6.293659545728696,[ 0.41686738 -0.34981663 -0.10409636],0,0
12744.0,56,4,7354.33,1.6094379124341003,8.903180499466142,[-0.36467681  0.41194071  2.05045939],1,0
12747.0,2,11,2729.21,2.4849066497880004,7.9121338082975,[-0.90574587  1.71746397  1.23219987],1,1
12748.0,1,206,26898.95,5.332718793265369,10.199879706852144,[-0.91576567  5.96420043  3.12108147],1,1
12749.0,4,5,3976.13,1.791759469228055,8.288315732629197,[-0.88570627  0.68382367  1.54279517],1,1
12750.0,129,1,275.88,0.6931471805599453,5.623584199327089,[ 0.36676839 -0.95445744 -0.6573453 ],0,3
12752.0,81,1,1605.1399999999999,0.6931471805599453,7.381589063808224,[-0.11418188 -0.95445744  0.79415463],0,0
12753.0,23,6,5258.599999999999,1.9459101490553132,8.567810257212765,[-0.69533012  0.91369744  1.77356034],1,1
12754.0,277,2,61.62,1.0986122886681098,4.1370847158982595,[ 1.8496984  -0.34981663 -1.88467632],2,2
12755.0,281,1,17.549999999999997,0.6931471805599453,2.920469789053444,[ 1.88977759 -0.95445744 -2.88917667],2,2
12756.0,87,1,112.07999999999998,0.6931471805599453,4.72809553282539,[-0.0540631  -0.95445744 -1.39670716],0,3
12757.0,16,9,4235.25,2.302585092994046,8.35143372292126,[-0.76546871  1.44558101  1.59490865],1,1
12758.0,117,2,2791.59,1.0986122886681098,7.934724759609325,[ 0.24653082 -0.34981663  1.25085214],0,0
12759.0,52,3,1531.44,1.3862943611198906,7.334616515331031,[-0.404756    0.07918286  0.75537166],0,0
12762.0,8,2,1656.52,1.0986122886681098,7.413077788352227,[-0.84562708 -0.34981663  0.82015336],0,0
12763.0,138,2,494.08,1.0986122886681098,6.204719365671822,[ 0.45694657 -0.34981663 -0.17752999],0,0
12764.0,317,1,1336.88,0.6931471805599453,7.19884155056748,[ 2.25049029 -0.95445744  0.64326882],2,2
12766.0,4,7,6541.63,2.0794415416798357,8.786094504287139,[-0.88570627  1.11282316  1.95378712],1,1
12769.0,239,1,968.4,0.6931471805599453,6.8766773234112755,[ 1.4689461  -0.95445744  0.37727333],2,2
12770.0,211,1,608.4,0.6931471805599453,6.412474866551609,[ 1.18839177 -0.95445744 -0.00599628],2,2
12772.0,60,1,752.47,0.6931471805599453,6.624689203073546,[-0.32459762 -0.95445744  0.16921888],0,3
12775.0,17,5,1386.04,1.791759469228055,7.23492725912033,[-0.75544891  0.68382367  0.67306305],1,0
12778.0,20,6,822.23,1.9459101490553132,6.713235627004493,[-0.72538952  0.91369744  0.2423274 ],1,0
12779.0,38,8,3879.36,2.1972245773362196,8.26368321181835,[-0.54503316  1.28846449  1.52245728],1,1
12781.0,64,2,826.74,1.0986122886681098,6.718699095412067,[-0.28451843 -0.34981663  0.24683832],0,0
12782.0,5,5,2106.92,1.791759469228055,7.653456958276972,[-0.87568648  0.68382367  1.01862286],1,0
12783.0,2,4,1379.8700000000001,1.6094379124341003,7.230469014293334,[-0.90574587  0.41194071  0.66938209],1,0
12784.0,9,2,532.8199999999999,1.0986122886681098,6.280058703484731,[-0.83560729 -0.34981663 -0.11532592],0,3
12785.0,364,1,311.95,0.6931471805599453,5.74604343337071,[ 2.72142077 -0.95445744 -0.55623661],2,2
12787.0,10,3,463.66,1.3862943611198906,6.141305955347142,[-0.82558749  0.07918286 -0.22988739],0,0
12789.0,65,1,91.85,0.6931471805599453,4.530985287798715,[-0.27449864 -0.95445744 -1.55945159],0,3
12790.0,192,1,324.92,0.6931471805599453,5.786651952478496,[ 0.99801562 -0.95445744 -0.52270811],2,2
12791.0,374,1,15.0,0.6931471805599453,2.772588722239781,[ 2.82161874 -0.95445744 -3.01127494],2,2
12792.0,257,1,400.53999999999996,0.6931471805599453,5.995307154825432,[ 1.64930245 -0.95445744 -0.35043156],2,2
12793.0,335,2,545.48,1.0986122886681098,6.303497710423594,[ 2.43084664 -0.34981663 -0.09597347],2,2
12794.0,53,2,860.41,1.0986122886681098,6.758570581561217,[-0.3947362  -0.34981663  0.27975828],0,0
12795.0,19,1,318.48,0.6931471805599453,5.766694674049188,[-0.73540931 -0.95445744 -0.53918588],0,3
12797.0,366,1,254.03,0.6931471805599453,5.541381185297377,[ 2.74146036 -0.95445744 -0.72521637],2,2
12798.0,171,1,69.12,0.6931471805599453,4.250208060053033,[ 0.78759988 -0.95445744 -1.79127583],2,3
12802.0,187,1,427.58,0.6931471805599453,6.060477418394936,[ 0.94791664 -0.95445744 -0.29662362],2,2
12808.0,37,3,483.65000000000003,1.3862943611198906,6.183426980938617,[-0.55505296  0.07918286 -0.19511008],0,0
12809.0,178,1,489.31,0.6931471805599453,6.1950378441253156,[ 0.85773846 -0.95445744 -0.18552355],2,2
12811.0,261,3,514.85,1.3862943611198906,6.245816025546385,[ 1.68938164  0.07918286 -0.14359845],2,2
12812.0,45,1,229.64000000000001,0.6931471805599453,5.440858053330147,[-0.47489458 -0.95445744 -0.80821348],0,3
12814.0,102,1,125.92,0.6931471805599453,4.843556966714995,[ 0.09623386 -0.95445744 -1.30137622],0,3
12815.0,148,2,943.46,1.0986122886681098,6.850613335594785,[ 0.55714454 -0.34981663  0.35575355],0,0
12816.0,96,2,572.2,1.0986122886681098,6.351234695954017,[ 0.03611508 -0.34981663 -0.05655934],0,0
12817.0,281,1,166.04,0.6931471805599453,5.118233304694274,[ 1.88977759 -0.95445744 -1.07458919],2,2
12818.0,262,1,371.6,0.6931471805599453,5.920505458167488,[ 1.69940144 -0.95445744 -0.41219172],2,2
12820.0,3,4,942.34,1.6094379124341003,6.849426769082011,[-0.89572607  0.41194071  0.35477386],1,0
12821.0,214,1,92.72,0.6931471805599453,4.540311613639595,[ 1.21845117 -0.95445744 -1.5517513 ],2,2
12822.0,71,2,846.88,1.0986122886681098,6.742739116344536,[-0.21437985 -0.34981663  0.26668701],0,0
12824.0,60,1,397.12,0.6931471805599453,5.986753467377863,[-0.32459762 -0.95445744 -0.35749393],0,3
12826.0,3,7,1474.72,2.0794415416798357,7.296901285267718,[-0.89572607  1.11282316  0.72423202],1,0
12827.0,6,3,430.15000000000003,1.3862943611198906,6.066456057398334,[-0.86566668  0.07918286 -0.29168734],0,0
12828.0,3,6,1018.71,1.9459101490553132,6.927273552128017,[-0.89572607  0.91369744  0.4190482 ],1,0
12829.0,337,2,293.0,1.0986122886681098,5.683579767338681,[ 2.45088624 -0.34981663 -0.60780985],2,2
12830.0,91,3,699.84,1.3862943611198906,6.552279615618887,[-0.01398391  0.07918286  0.10943377],0,0
12831.0,262,1,215.05,0.6931471805599453,5.3755098623779425,[ 1.69940144 -0.95445744 -0.86216833],2,2
12832.0,32,2,383.03,1.0986122886681098,5.950720674536128,[-0.60515195 -0.34981663 -0.38724447],0,3
12833.0,145,1,417.38,0.6931471805599453,6.0363901104609745,[ 0.52708515 -0.95445744 -0.31651135],0,2
12834.0,283,1,312.38,0.6931471805599453,5.7474165116762626,[ 1.90981718 -0.95445744 -0.55510293],2,2
12836.0,59,4,2610.36,1.6094379124341003,7.867626437402386,[-0.33461742  0.41194071  1.19545228],1,0
12837.0,173,1,134.1,0.6931471805599453,4.906015244966153,[ 0.80763948 -0.95445744 -1.24980742],2,3
12838.0,34,2,671.95,1.0986122886681098,6.5116710326797245,[-0.58511235 -0.34981663  0.07590522],0,3
12839.0,3,14,5591.42,2.70805020110221,8.629167388389371,[-0.89572607  2.05022183  1.82421996],1,1
12840.0,144,4,2726.77,1.6094379124341003,7.911239704558553,[0.51706535 0.41194071 1.23146166],1,0
12841.0,5,25,3884.3,3.258096538021482,8.264955479897651,[-0.87568648  2.87046618  1.52350773],1,1
12842.0,70,2,874.19,1.0986122886681098,6.774441005642659,[-0.22439965 -0.34981663  0.29286173],0,0
12843.0,66,8,1702.26,2.1972245773362196,7.440299340765267,[-0.26447884  1.28846449  0.84262888],1,1
12844.0,29,2,325.96000000000004,1.0986122886681098,5.789837839256022,[-0.63521134 -0.34981663 -0.52007768],0,3
12845.0,267,3,145.29000000000002,1.3862943611198906,4.985590952989995,[ 1.74950042  0.07918286 -1.18410559],2,2
12847.0,22,1,843.64,0.6931471805599453,6.738910501075306,[-0.70534992 -0.95445744  0.2635259 ],0,3
12849.0,31,2,910.29,1.0986122886681098,6.814861178107077,[-0.61517175 -0.34981663  0.32623472],0,0
12851.0,97,1,131.81,0.6931471805599453,4.8889195354121595,[ 0.04613488 -0.95445744 -1.26392253],0,3
12852.0,295,1,311.55,0.6931471805599453,5.744764456377822,[ 2.03005475 -0.95445744 -0.5572926 ],2,2
12853.0,135,6,1957.1000000000001,1.9459101490553132,7.579729894309281,[0.42688718 0.91369744 0.95774997],1,0
12854.0,79,3,1181.05,1.3862943611198906,7.075005498255806,[-0.13422147  0.07918286  0.54102335],0,0
12855.0,373,1,38.1,0.6931471805599453,3.66612246699132,[ 2.81159894 -0.95445744 -2.27352717],2,2
12856.0,8,6,2170.78,1.9459101490553132,7.683302386789297,[-0.84562708  0.91369744  1.04326479],1,1
12857.0,211,2,1106.4,1.0986122886681098,7.009770204388867,[ 1.18839177 -0.34981663  0.48716171],2,0
12863.0,52,1,181.2,0.6931471805599453,5.205104984825858,[-0.404756   -0.95445744 -1.00286343],0,3
12864.0,138,1,27.599999999999998,0.6931471805599453,3.353406717825807,[ 0.45694657 -0.95445744 -2.5317215 ],2,3
12865.0,26,2,1568.23,1.0986122886681098,7.358340332174572,[-0.66527073 -0.34981663  0.77495928],0,0
12866.0,283,1,559.12,0.6931471805599453,6.3281510464875765,[ 1.90981718 -0.95445744 -0.07561839],2,2
12867.0,26,7,4009.34,2.0794415416798357,8.296631304736238,[-0.66527073  1.11282316  1.54966094],1,1
12868.0,186,6,1607.0600000000002,1.9459101490553132,7.3827837624756185,[0.93789684 0.91369744 0.79514104],1,0
12871.0,84,2,217.44,1.0986122886681098,5.386511377283953,[-0.08412249 -0.34981663 -0.85308491],0,3
12872.0,327,2,599.97,1.0986122886681098,6.398545016483998,[ 2.35068826 -0.34981663 -0.01749748],2,2
12873.0,282,1,68.0,0.6931471805599453,4.23410650459726,[ 1.89979738 -0.95445744 -1.80457011],2,2
12875.0,143,1,49.470000000000006,0.6931471805599453,3.921379100352171,[ 0.50704556 -0.95445744 -2.06277406],2,3
12876.0,58,2,1990.6200000000001,1.0986122886681098,7.596703656894749,[-0.34463722 -0.34981663  0.97176439],0,0
12877.0,4,12,1535.77,2.5649493574615367,7.337438090181038,[-0.88570627  1.83682588  0.7577013 ],1,1
12878.0,236,2,854.99,1.0986122886681098,6.752258693830513,[ 1.43888671 -0.34981663  0.27454686],2,2
12879.0,45,3,267.21999999999997,1.3862943611198906,5.591807539282794,[-0.47489458  0.07918286 -0.68358176],0,3
12881.0,276,1,103.0,0.6931471805599453,4.6443908991413725,[ 1.8396786  -0.95445744 -1.46581804],2,2
12882.0,9,2,491.4,1.0986122886681098,6.199291394310299,[-0.83560729 -0.34981663 -0.1820116 ],0,3
12883.0,25,4,703.47,1.6094379124341003,6.5574457470395595,[-0.67529053  0.41194071  0.1136992 ],0,0
12884.0,88,1,139.05,0.6931471805599453,4.941999501706118,[-0.0440433  -0.95445744 -1.22009696],0,3
12885.0,63,3,1175.22,1.3862943611198906,7.0700611857921905,[-0.29453823  0.07918286  0.53694107],0,0
12886.0,68,2,1378.4,1.0986122886681098,7.229403900997191,[-0.24443924 -0.34981663  0.66850268],0,0
12888.0,214,2,247.62,1.0986122886681098,5.515925626363569,[ 1.21845117 -0.34981663 -0.7462338 ],2,2
12890.0,24,1,376.71999999999997,0.6931471805599453,5.934153180394868,[-0.68531033 -0.95445744 -0.40092345],0,3
12891.0,186,2,127.0,1.0986122886681098,4.852030263919617,[ 0.93789684 -0.34981663 -1.29438022],2,2
12893.0,31,1,176.55,0.6931471805599453,5.179252259389097,[-0.61517175 -0.95445744 -1.02420878],0,3
12895.0,42,2,372.8,1.0986122886681098,5.923720895021463,[-0.50495398 -0.34981663 -0.40953689],0,3
12897.0,205,2,216.5,1.0986122886681098,5.382198850528739,[ 1.12827299 -0.34981663 -0.85664556],2,2
12901.0,10,17,2677.86,2.8903717578961645,7.893146609873758,[-0.82558749  2.32210479  1.21652306],1,1
12902.0,265,1,138.68,0.6931471805599453,4.939354092091292,[ 1.72946083 -0.95445744 -1.22228114],2,2
12904.0,18,2,496.06,1.0986122886681098,6.208710743156108,[-0.74542911 -0.34981663 -0.1742345 ],0,3
12906.0,12,5,1928.05,1.791759469228055,7.564782932735697,[-0.8055479   0.68382367  0.94540899],1,0
12909.0,40,5,1723.67,1.791759469228055,7.452791006816623,[-0.52499357  0.68382367  0.85294265],1,0
12910.0,23,8,2775.04,2.1972245773362196,7.928780730744785,[-0.69533012  1.28846449  1.24594444],1,1
12912.0,3,5,1079.34,1.791759469228055,6.985031085389294,[-0.89572607  0.68382367  0.46673581],1,0
12913.0,5,5,1468.73,1.791759469228055,7.2928339894333565,[-0.87568648  0.68382367  0.72087385],1,0
12915.0,149,2,363.65,1.0986122886681098,5.898937989430242,[ 0.56716434 -0.34981663 -0.42999894],0,0
12916.0,139,4,2618.55,1.6094379124341003,7.870757826278248,[0.46696637 0.41194071 1.19803772],1,0
12919.0,8,6,1132.71,1.9459101490553132,7.033250719660315,[-0.84562708  0.91369744  0.50654844],1,0
12920.0,17,1,162.78,0.6931471805599453,5.098524063842042,[-0.75544891 -0.95445744 -1.09086216],0,3
12921.0,9,37,16173.24,3.6375861597263857,9.691175132175577,[-0.83560729  3.43637163  2.7010686 ],1,1
12922.0,161,1,405.38,0.6931471805599453,6.007288682454868,[ 0.68740191 -0.95445744 -0.34053899],2,2
